date,id,text,username
2021-12-11T12:12:55+00:00,1469641343752413200,"UK faces substantial wave of Omicron infections in January without further restrictions, scientists suggest https://t.co/EPY2Dsex1u",BBCBreaking
2021-12-11T11:20:27+00:00,1469628139223621600,Dozens feared dead as tornadoes hit several US states including Kentucky and Illinois https://t.co/oLsnzzk6Ah,BBCBreaking
2021-12-10T18:08:58+00:00,1469368557184168000,"Michael Nesmith, singer and guitarist with 1960's group The Monkees, dies aged 78 https://t.co/BkkXPF76wy",BBCBreaking
2021-12-10T16:54:57+00:00,1469349930942832600,Tests of Omicron variant in UK show third Covid vaccine booster dose offers 75% protection against symptomatic infection https://t.co/CznPtPg6FZ,BBCBreaking
2021-12-10T10:25:47+00:00,1469251992337932300,"WikiLeaks founder Julian Assange closer to being extradited from UK to US, after US government wins case https://t.co/iXAQU1ZtA2",BBCBreaking
2021-12-10T08:06:39+00:00,1469216978539851800,At least 54 killed and more than 100 injured after truck packed with people crashes in Mexico https://t.co/7c8W14HiMV,BBCBreaking
2021-12-09T10:16:30+00:00,1468887271244025900,UK Prime Minister Boris Johnson and his wife Carrie announce birth of healthy baby girl https://t.co/u9vrXs6BS7,BBCBreaking
2021-12-08T18:14:47+00:00,1468645246644990000,"People asked to work from home and face masks to be worn in more places, as part of Plan B restrictions for England announced by Prime Minister Boris Johnson

https://t.co/EAvOXhFJee",BBCBreaking
2021-12-08T16:00:36+00:00,1468611476390879200,"@BBCPolitics ""I will regret those remarks for the rest of my days"" 

Allegra Stratton gives a tearful statement as she resigns as government adviser, after she was seen in video joking about lockdown Christmas party at No 10
https://t.co/xr1lLgIXwI https://t.co/Idqbe5vgtO",BBCBreaking
2021-12-08T15:51:54+00:00,1468609288100888600,"UK government spokeswoman Allegra Stratton resigns after she was seen in video joking about lockdown Christmas party in Downing Street 

https://t.co/Qjk1c65VXv",BBCBreaking
2021-12-08T13:12:47+00:00,1468569246460489700,"Chief of Defence Staff Gen Bipin Rawat, his wife and 11 others were travelling in a helicopter that came down in hills near Coonoor

https://t.co/wNkGVOQbJT",BBCBreaking
2021-12-08T13:07:16+00:00,1468567858359771100,"India's top military commander dies in helicopter crash in south of the country

https://t.co/o7vRbxr1kc",BBCBreaking
2021-12-08T12:11:47+00:00,1468553892401229800,"“I was also furious to see that clip”

UK Prime Minister Boris Johnson begins #PMQs by addressing the video of Downing Street staff joking about a Christmas party - “I understand and share the anger,” he says, but adds ""no Covid rules were broken”

https://t.co/fCyKDLV3S6 https://t.co/pCaEGhindf",BBCBreaking
2021-12-08T12:09:52+00:00,1468553410173620200,UK Prime Minister Boris Johnson apologises for video where staff joked about lockdown Christmas party and orders inquiry into whether rules were broken https://t.co/4EWsfJSCdm,BBCBreaking
2021-12-07T15:49:00+00:00,1468246170233356300,Suspect linked to murder of journalist Jamal Khashoggi arrested while trying to board a plane in France https://t.co/LV18kbkbhA,BBCBreaking
2021-12-06T18:51:43+00:00,1467929764484812800,US announces diplomatic boycott of China's 2022 Winter Olympics in Beijing https://t.co/bEgpgArCD1,BBCBreaking
2021-12-06T06:05:14+00:00,1467736872147423200,"Ousted Myanmar leader Aung San Suu Kyi sentenced to four years in prison

https://t.co/DuFdgQMvmt",BBCBreaking
2021-12-05T10:20:52+00:00,1467438817728680000,"Killing of Arthur Labinjo-Hughes to be subject of national review to protect other children from such evil crimes, UK government says https://t.co/sRgngojkTB",BBCBreaking
2021-12-03T17:43:40+00:00,1466825476077461500,"Parents of boy suspected of killing four students at a US high school charged with involuntary manslaughter, alleging several negligent actions they took https://t.co/rIYdJDeE3H",BBCBreaking
2021-12-03T13:48:42+00:00,1466766342909010000,Father of six-year-old Arthur Labinjo-Hughes is jailed for 21 years and his partner for a minimum of 29 years over his torture and killing https://t.co/M3wJsprDrY,BBCBreaking
2021-12-02T14:24:30+00:00,1466412965138157600,"Germany to ban unvaccinated people from large parts of public life, including many shops and events, Chancellor Angela Merkel says

https://t.co/x4runvn1My",BBCBreaking
2021-12-02T10:15:50+00:00,1466350389519921200,"Meghan, Duchess of Sussex, wins latest stage in privacy fight against Mail on Sunday publisher over publication of her personal letter to her father https://t.co/X0fD3sZvh2",BBCBreaking
2021-11-30T08:46:59+00:00,1465603252419018800,"MI6 chief warns of Chinese ""debt traps and data traps"" and denies fall of Kabul was intelligence failure in first live broadcast interview https://t.co/fEvmpnOens",BBCBreaking
2021-11-29T15:43:31+00:00,1465345687630102500,"Twitter co-founder Jack Dorsey expected to step down as chief executive, media reports say https://t.co/Bh3fuwWKAs",BBCBreaking
2021-11-29T15:11:23+00:00,1465337600936493000,"Covid booster jabs should be offered to all UK over-18s as part of efforts to tackle new variant Omicron, government advisers say https://t.co/deAEWxXT0D",BBCBreaking
2021-11-28T16:03:14+00:00,1464988262217490400,"Third case of Omicron coronavirus variant identified in UK, health officials say, with more likely to be found in the coming days https://t.co/YUTuoXf42v",BBCBreaking
2021-11-28T15:38:32+00:00,1464982044849676300,"Obituary: Sir Frank Williams, Formula 1 icon and one of greatest team owners 

https://t.co/5HTcMO8shN",BBCBreaking
2021-11-28T15:12:52+00:00,1464975585977979000,"Formula 1 legend Sir Frank Williams, whose team became one of the most successful in the sport, has died https://t.co/DlusRbJWLG",BBCBreaking
2021-11-27T14:10:49+00:00,1464597582634795000,"Two people in the UK have been found to be infected with the new Covid variant, Omicron, health secretary says

https://t.co/nLhcTqwhQe",BBCBreaking
2021-11-27T08:38:48+00:00,1464514030568198100,"Obituary: Stephen Sondheim, legendary US composer and lyricist who became a giant of musical theatre

https://t.co/WIqpBPCoHo",BBCBreaking
2021-11-26T22:15:21+00:00,1464357130669023200,"Kurdish woman named Maryam, 24, is first victim of mass drowning in Channel to be identified, as her father in Iraq tells BBC of his grief https://t.co/XNksdEsjwv",BBCBreaking
2021-11-26T20:03:40+00:00,1464323993008287700,"US to restrict travel from South Africa and seven other African countries because of new coronavirus variant concerns

Latest: https://t.co/h0XGBnrQgT",BBCBreaking
2021-11-26T18:19:57+00:00,1464297892542394400,"New variant of concern, named Omicron by World Health Organization, has been identified in South Africa, Botswana, Belgium, Hong Kong and Israel

https://t.co/O4UkJkrxU0",BBCBreaking
2021-11-26T18:13:19+00:00,1464296221355524000,"Preliminary evidence suggests new Covid variant B.1.1.529 carries higher risk of reinfection than other variants, World Health Organization says
https://t.co/Nvv2xhkjmZ",BBCBreaking
2021-11-26T14:37:30+00:00,1464241910839754800,"European Union recommends member states suspend all air travel from southern African countries affected by new Covid variant 

https://t.co/5OH6fGkg66",BBCBreaking
2021-11-26T07:33:06+00:00,1464135105237115000,France cancels high-level migrant talks in protest at letter published by UK PM Boris Johnson https://t.co/YsmbiaitBf,BBCBreaking
2021-11-25T21:02:44+00:00,1463976468363595800,Travellers arriving into UK from several southern African countries will have to quarantine amid warnings over a new Covid variant https://t.co/qZ0NX0RJ8x,BBCBreaking
2021-11-25T20:38:22+00:00,1463970338254041000,"Death toll in fire at Siberian coal mine rises to 52, as rescue operation turns into tragedy, Russian media reports https://t.co/RRic722iLh",BBCBreaking
2021-11-25T10:37:48+00:00,1463819198853955600,"Five people have been arrested following the death of at least 27 people who died trying to cross the English Channel

Authorities have clarified the total number of people who have died

https://t.co/3ntWlfhMXH",BBCBreaking
2021-11-24T18:54:57+00:00,1463581924593737700,"Three US men are convicted in the murder of black jogger Ahmaud Arbery, who was chased and shot dead in Georgia https://t.co/T9KLw3gezX",BBCBreaking
2021-11-24T18:22:37+00:00,1463573785731375000,"""I'm shocked and appalled... by the loss of life""

Boris Johnson says ""thoughts and sympathies"" are with victims and their families, after many migrants drown trying to reach UK

Disaster underscores ""how dangerous it is"" to cross in this way, PM says

https://t.co/XkcS7uCWLV https://t.co/N92T0HrHAX",BBCBreaking
2021-11-24T18:06:23+00:00,1463569700898672600,"100 people with learning disabilities and autism in England have been held in specialist hospitals for at least 20 years, BBC learns

https://t.co/fnntpjrch8",BBCBreaking
2021-11-24T17:33:00+00:00,1463561300382998500,"At least 30 migrants have died while heading for the UK, after their boat sank, Head of Port of Calais Jean-Marc Puissesseau says https://t.co/28FqMMVqK5",BBCBreaking
2021-11-24T15:56:27+00:00,1463537004159844400,"Several migrants headed for UK drown in English Channel near Calais after their boat sinks, French government says https://t.co/SU2v47eyGR",BBCBreaking
2021-11-24T09:14:10+00:00,1463435765350867000,France and Real Madrid footballer Karim Benzema found guilty of conspiring to blackmail former teammate with sex tape https://t.co/Yg6HJ5kY3q,BBCBreaking
2021-11-22T17:05:39+00:00,1462829642768056300,"I'm sorry I targeted Prince Harry's ex-girlfriend, says private investigator in BBC documentary on royals' relationship with the press https://t.co/Nie9sFS5QD",BBCBreaking
2021-11-22T12:49:44+00:00,1462765241079640000,"UK energy company Bulb, which has 1.7 million customers, announces it will enter administration https://t.co/Gu9CmW2PgE",BBCBreaking
2021-11-22T06:17:33+00:00,1462666544593477600,"At least five dead and more than 40 injured, including several children, after car drove into parade in US state of Wisconsin, police say
https://t.co/gHX6PXBaCM",BBCBreaking
2021-11-21T13:25:36+00:00,1462411875665289200,"Taxi driver who survived Liverpool hospital bomb says it is a ""miracle” he is alive and he is “thankful that no-one else was injured"" https://t.co/DCxjg0RUU8",BBCBreaking
2021-11-19T18:20:40+00:00,1461761358513508400,"US teenager Kyle Rittenhouse, who shot and killed two men during racial justice protests, cleared of homicide after claiming self-defence https://t.co/IjqpqGpLvt",BBCBreaking
2021-11-19T15:43:07+00:00,1461721710001012700,US Vice-President Kamala Harris to become first woman to be given presidential powers while Joe Biden is under anaesthesia for routine colonoscopy https://t.co/nruNhVNJBv,BBCBreaking
2021-11-19T14:53:42+00:00,1461709273663168500,"Belarus leader Alexander Lukashenko accepts migrants were helped to cross into Poland but denies inviting them, in an exclusive BBC interview https://t.co/GIFqPvf2er",BBCBreaking
2021-11-19T09:46:51+00:00,1461632051803791400,Austria brings in full national lockdown and makes vaccines compulsory after new wave of Covid infections https://t.co/Khgn04sI8K,BBCBreaking
2021-11-19T04:19:59+00:00,1461549792253948000,Indian PM Narendra Modi has announced the repeal of three controversial farm laws after months of protests. https://t.co/4SzRwVojzi,BBCBreaking
2021-11-17T15:22:48+00:00,1460991820033364000,"British F-35 fighter jet crashes during routine operation in Mediterranean - pilot ejected safely, UK Ministry of Defence says https://t.co/KykIww3AJH",BBCBreaking
2021-11-17T10:36:11+00:00,1460919690268663800,"Liverpool bomber Emad Al Swealmeen began making purchases for his attack in April, counter terror police believe https://t.co/MVQ4DDD6zj",BBCBreaking
2021-11-17T07:10:28+00:00,1460867922348359700,"Inflation in the UK, as measured by the Consumer Prices Index, hit 4.2% in October - more than double the 2% target https://t.co/m7tjSHQX4E",BBCBreaking
2021-11-16T01:14:20+00:00,1460415909936439300,"US President Joe Biden begins highly anticipated virtual meeting with Chinese counterpart Xi Jinping

https://t.co/Gvf16Vphrz",BBCBreaking
2021-11-15T23:43:17+00:00,1460392993622564900,Four men arrested over taxi explosion outside Liverpool hospital on Sunday released from police custody https://t.co/XZ85Y6GpVQ,BBCBreaking
2021-11-15T19:24:30+00:00,1460327870216159200,"Police say they believe the man killed in Sunday’s explosion outside Liverpool Women's Hospital was 32-year-old Emad Al Swealmeen

https://t.co/IzJC0XO1GN",BBCBreaking
2021-11-15T14:41:41+00:00,1460256698149523500,"UK terror threat level raised to severe from substantial, meaning attack is “highly likely”, in wake of Liverpool hospital blast 

https://t.co/juS5d95LN0",BBCBreaking
2021-11-15T11:33:55+00:00,1460209444986491000,"""An improvised explosive device has been manufactured and our assumption so far is that it was built by the passenger in the taxi”

Head of Counter Terror North West Unit Russ Jackson confirms explosion in Liverpool was ""a terrorist incident”

https://t.co/vBq0GasLik https://t.co/h4CLE7ycuf",BBCBreaking
2021-11-14T19:03:50+00:00,1459960280767737900,Three men arrested under Terrorism Act after one person killed in car explosion outside Liverpool Women's Hospital https://t.co/zZj5zEz9vO,BBCBreaking
2021-11-14T17:25:16+00:00,1459935476207526000,"""Glasgow has sounded the death knell for coal power""

UK PM Boris Johnson describes COP26 climate deal as a ""game-changing agreement that the world needed to see""

#COP26BBC https://t.co/BS2Zm6zSCS https://t.co/vIQwUt7uy5",BBCBreaking
2021-11-14T17:15:11+00:00,1459932937923801000,"Glasgow climate deal a ""game-changing agreement"" which sounds ""the death knell for coal power"", UK PM Boris Johnson says

#COP26BBC https://t.co/W2c4i5xeCf",BBCBreaking
2021-11-13T19:50:54+00:00,1459609738941972500,"New global climate deal agreed at COP26 in Glasgow after last-minute wrangling over agreement on cutting coal

#COP26BBC https://t.co/AHSufn7ppc",BBCBreaking
2021-11-13T13:46:58+00:00,1459518152249913300,The husband of British-Iranian detainee Nazanin Zaghari-Ratcliffe is ending his hunger strike after 21 days https://t.co/OZpg2PMT8W,BBCBreaking
2021-11-12T18:07:09+00:00,1459221242658107400,"Negotiators from around the world working to strike a deal as 6pm deadline to reach agreement at COP26 passes

Follow the latest developments

#COP26BBC https://t.co/skbmlOoVXH",BBCBreaking
2021-11-12T05:38:51+00:00,1459032925454938000,"US journalist Danny Fenster sentenced to 11 years in jail by Myanmar military court

https://t.co/A6PNGRybLJ",BBCBreaking
2021-11-11T17:30:46+00:00,1458849695200129000,Queen to attend Remembrance Sunday service in central London following break from engagements on medical advice https://t.co/rzrLboA9Qr,BBCBreaking
2021-11-11T16:51:22+00:00,1458839783153848300,Yorkshire's chief executive Mark Arthur resigns over cricket club's response to racism experienced by former player Azeem Rafiq https://t.co/MAyN8duZA1,BBCBreaking
2021-11-11T10:42:14+00:00,1458746885712367600,"FW de Klerk - the last president of a segregated South Africa, who freed Nelson Mandela - has died aged 85

https://t.co/lyumDjNy19",BBCBreaking
2021-11-10T19:28:14+00:00,1458516871100215300,"China and US pledge to work together on climate action, saying they recognise ""the urgency of the climate crisis"" 

#COP26BBC https://t.co/pStt2LY5Go",BBCBreaking
2021-11-10T07:42:38+00:00,1458339300219687000,"First draft of COP26 climate summit agreement published, urging countries to cut emissions to avoid temperature rises of above 1.5C
#COP26BBC

https://t.co/sZWPiFFnUg",BBCBreaking
2021-11-06T08:39:24+00:00,1456904036712657000,At least eight people killed and many injured after crowd surge at US music festival https://t.co/oCCNRWAM4J,BBCBreaking
2021-11-06T03:48:42+00:00,1456830879146328000,"US Congress passes $1tn infrastructure bill, delivering a major domestic victory for President Joe Biden https://t.co/uhCVVVnHRp",BBCBreaking
2021-11-05T16:55:15+00:00,1456666430032711700,"Climate activist Greta Thunberg labels COP26 a ""failure"", and tells rally of protesters the conference is a ""PR exercise"" https://t.co/oFChvZ69uw",BBCBreaking
2021-11-05T11:46:44+00:00,1456588789913198600,"Experimental pill, developed by Pfizer to treat Covid, cuts risk of hospitalisation or death by 89% in vulnerable adults, clinical trials suggest https://t.co/iMN6IDsfnL",BBCBreaking
2021-11-05T08:12:39+00:00,1456534916775223300,Yorkshire chairman Roger Hutton resigns over the cricket club's response to racism experienced by former player Azeem Rafiq https://t.co/9bC8cVrtzs,BBCBreaking
2021-11-04T20:43:32+00:00,1456361493763608600,"Entertainer, presenter and dancer Lionel Blair has died aged 92, his agent says https://t.co/E6l3mZph1j",BBCBreaking
2021-11-04T18:13:57+00:00,1456323848148750300,Yorkshire County Cricket Club suspended from hosting England matches following racism allegations made by former player Azeem Rafiq https://t.co/EBvcu7HP67,BBCBreaking
2021-11-04T14:42:38+00:00,1456270670958977000,"Conservative MP Owen Paterson, at centre of UK government lobbying row, is to resign, saying last few days have been ""intolerable"" https://t.co/eqYGuT8fvZ",BBCBreaking
2021-11-04T11:19:26+00:00,1456219530682933200,"UK becomes first country to approve ""game-changing"" pill to treat symptomatic Covid in the most vulnerable patients https://t.co/Zmiov4BKVV",BBCBreaking
2021-11-02T21:43:59+00:00,1455651930886262800,Missing four-year-old Cleo Smith found alive in Australia more than two weeks after vanishing from remote campsite https://t.co/JbZNkwcXsp,BBCBreaking
2021-11-02T15:49:08+00:00,1455562631167762400,"Former Fifa officials Sepp Blatter and Michel Platini charged with fraud and other offences in Switzerland

https://t.co/YB6yR0t6Qk",BBCBreaking
2021-11-02T13:48:11+00:00,1455532190817792000,"At least 80 countries sign up to pledge to slash emissions of methane, a major driver of climate change

#COP26BBC https://t.co/oLphXAUBYB",BBCBreaking
2021-11-02T10:19:55+00:00,1455479778010669000,"Two police officers plead guilty to taking and sharing photos of the bodies of two sisters found in a London park

https://t.co/9CMpWn7fDO",BBCBreaking
2021-11-01T22:47:13+00:00,1455305453928337400,"First major deal at COP26 climate summit sees 100 nations promise to end deforestation by 2030 and protect ""lungs of our planet""

#COP26BBC https://t.co/8As3QgLRLH",BBCBreaking
2021-11-01T19:37:07+00:00,1455257613424337000,"Queen urges world leaders at Glasgow COP26 climate summit to ""achieve true statesmanship"" and create a ""safer, stabler future"" for the planet

#COP26BBC https://t.co/YQcwLe3Id4",BBCBreaking
2021-11-01T13:45:33+00:00,1455169139945975800,"More than five million people have died of Covid-19 worldwide since start of pandemic, according to Johns Hopkins University https://t.co/7kRkBxMMNy",BBCBreaking
2021-11-01T12:25:24+00:00,1455148970561482800,"Representatives from 200 countries gather in Glasgow, Scotland, at COP26 climate conference - aiming to help solve the challenge of global warming

#COP26BBC https://t.co/FzkABRXMjc",BBCBreaking
2021-10-31T20:44:13+00:00,1454912112103460900,"A number of passengers have been injured in a crash between two trains near Salisbury, UK

https://t.co/RWEwpk2zTV",BBCBreaking
2021-10-31T10:52:42+00:00,1454763252966215700,"Three people have died and one is in a critical condition in hospital after a group of paddleboarders got into difficulty in a river in south Wales

https://t.co/QstAvdUrgL",BBCBreaking
2021-10-28T18:26:52+00:00,1453790384405074000,"Facebook changes its name to Meta in major rebrand

https://t.co/ZNihT6HEhK",BBCBreaking
2021-10-28T10:47:29+00:00,1453674777630101500,"Organiser of flight, in which footballer Emiliano Sala and pilot David Ibbotson died, found guilty by majority verdict of endangering safety of an aircraft

https://t.co/BJA8rxepCA",BBCBreaking
2021-10-28T10:33:33+00:00,1453671271045152800,Killer who randomly murdered sisters Nicole Smallman and Bibaa Henry in north-west London jailed for life https://t.co/IhhIo85A9O,BBCBreaking
2021-10-28T09:20:40+00:00,1453652927395123200,"Middle-income families in UK set to be worse off next year amid rising costs and tax rises, independent economic think tank says https://t.co/ODS83EUlKk",BBCBreaking
2021-10-27T12:51:17+00:00,1453343543091765200,"'Historic change' to alcohol taxes in Britain, with cheaper sparkling wine and draught beer reduced by 3p per pint, UK Chancellor Rishi Sunak announces in Budget speech

https://t.co/VLuRxcVSoX",BBCBreaking
2021-10-26T20:38:42+00:00,1453098787971510300,"US health experts back use of Pfizer Covid vaccine for children aged five to 11, paving the way for full authorisation and rollout

https://t.co/766TsjvE1u",BBCBreaking
2021-10-25T20:51:31+00:00,1452739623881515000,"Met Police will apologise to family of the two murdered sisters Bibaa Henry and Nicole Smallman, for failings in the way it responded when they were reported missing

https://t.co/gp9CibdqMa",BBCBreaking
2021-10-22T16:01:15+00:00,1451579410264567800,"Alec Baldwin says ""there are no words to convey my shock and sadness"" after fatal shooting of Halyna Hutchins on film set https://t.co/gsImGyofSR",BBCBreaking
2021-10-22T03:13:43+00:00,1451386255451861000,A woman has died after Hollywood actor Alec Baldwin discharged a prop gun on the set of his new film Rust - police https://t.co/GCAVjLLmqD,BBCBreaking
2021-10-21T22:06:32+00:00,1451308948624224300,"Human remains found in Florida park are those of Brian Laundrie, missing fiancé of murdered blogger Gabby Petito, FBI confirms https://t.co/jzMXpdSmR0",BBCBreaking
2021-10-21T21:35:31+00:00,1451301145914265600,"The Queen is back at Windsor Castle and ""in good spirits"" after spending Wednesday night in hospital for checks, Buckingham Palace says https://t.co/Hm3XqkPxJo",BBCBreaking
2021-10-21T11:39:36+00:00,1451151176863527000,"Ali Harbi Ali, 25, charged with murder of MP Sir David Amess and the preparation of terrorist acts

https://t.co/vJensaBlF4",BBCBreaking
2021-10-20T19:07:04+00:00,1450901398829379600,"""Items of interest"" linked to fiancé of murdered US blogger Gabbi Petito found in Florida park, FBI say https://t.co/AjQiYdQd5M",BBCBreaking
2021-10-20T14:59:11+00:00,1450839017138921500,"Gunman who killed 17 people in Parkland, Florida, in one of the deadliest US school shootings pleads guilty to murder, and could face the death penalty

https://t.co/EMKvrzSdql",BBCBreaking
2021-10-19T11:06:20+00:00,1450418031696429000,"Multiple failures by UK police and prosecutors meant child abuse allegations against late peer Lord Janner were not properly investigated, inquiry finds https://t.co/1cct9YW7vJ",BBCBreaking
2021-10-18T14:57:14+00:00,1450113749117984800,"UK PM Boris Johnson says Queen has agreed that Southend-on-Sea will be ""accorded the city status it so clearly deserves"", in honour of MP Sir David Amess, who had long campaigned for the change

https://t.co/Pa77GfgBoY https://t.co/9EF9x36XIh",BBCBreaking
2021-10-18T14:52:25+00:00,1450112539489185800,"UK PM Boris Johnson announces Southend-on-Sea will be given city status by the Queen, fulfilling a long-held ambition of the late MP Sir David Amess, who was fatally stabbed on Friday https://t.co/IJ8TqkYlhk",BBCBreaking
2021-10-18T12:55:01+00:00,1450082992047726600,"Obituary: Colin Powell, from humble background to first African-American US secretary of state https://t.co/KZ3ayP32s7",BBCBreaking
2021-10-18T12:16:51+00:00,1450073386647003100,"Colin Powell, the first African-American US Secretary of State, has died aged 84 due to Covid complications https://t.co/tPB7ow5jgv",BBCBreaking
2021-10-17T17:49:39+00:00,1449794751474057200,"""Our hearts are shattered"" - the family of Essex MP Sir David Amess call on people to ""set aside hatred"" https://t.co/R4GH8SyJRL",BBCBreaking
2021-10-16T20:27:01+00:00,1449471969099985000,Man arrested on suspicion of murdering MP Sir David Amess - Ali Harbi Ali - is further detained under Terrorism Act https://t.co/7UQ88CnWoq,BBCBreaking
2021-10-15T23:30:14+00:00,1449155686227714000,The fatal stabbing of Conservative MP Sir David Amess in Essex is declared a terrorist incident by police https://t.co/Kw8i3n3od5,BBCBreaking
2021-10-15T16:21:39+00:00,1449047830862180400,"""He was one of the kindest, nicest, most gentle people in politics""

PM Boris Johnson pays tribute to Sir David Amess, who was killed after being stabbed in his constituency: ""We’ve lost today a fine public servant and a much-loved friend &amp; colleague""

https://t.co/ItKZ7yxQQo https://t.co/VQ0erq280r",BBCBreaking
2021-10-15T14:54:40+00:00,1449025939397042200,"Obituary: Sir David Amess, the prominent campaigner https://t.co/J3wz68d69j",BBCBreaking
2021-10-15T14:14:18+00:00,1449015781807820800,"Conservative MP Sir David Amess dies after being stabbed at his constituency surgery in Essex, UK https://t.co/cTmjMXkGr4",BBCBreaking
2021-10-15T13:50:49+00:00,1449009870863208400,"Aerial pictures show an air ambulance at the scene in Leigh-on-Sea, Essex, where Conservative MP David Amess has been stabbed https://t.co/ItKZ7yxQQo https://t.co/358uY5mIVY",BBCBreaking
2021-10-15T13:29:55+00:00,1449004611327627300,"Conservative MP Sir David Amess stabbed while holding constituency meeting in Leigh-on-Sea, UK, local councillors confirm https://t.co/ErUc7jHzaU",BBCBreaking
2021-10-15T12:57:24+00:00,1448996427489755100,"Stabbing reported where Conservative MP Sir David Amess was meeting constituents in Essex, UK

Police say one man has been arrested 

https://t.co/mhZwaAXVYY",BBCBreaking
2021-10-15T09:25:45+00:00,1448943164962771000,"Many casualties feared after explosion hits Shia mosque during Friday prayers in city of Kandahar, Afghanistan https://t.co/UbK7cjVBFe",BBCBreaking
2021-10-15T08:05:48+00:00,1448923044219703300,"Around 43,000 people may have been wrongly told their Covid PCR test was negative, after being processed by one lab in Wolverhampton, UK

https://t.co/72sTn15pfA",BBCBreaking
2021-10-14T14:43:21+00:00,1448660704412586000,"Police boss Philip Allott, who said women needed to be ""streetwise"" following Sarah Everard's murder by police officer, resigns as North Yorkshire Police, Fire and Crime Commissioner https://t.co/b2dT9BpIbe",BBCBreaking
2021-10-14T08:41:16+00:00,1448569584613793800,"Man who killed five people with a bow and arrow in Norway had shown signs of radicalisation, police say https://t.co/HL0eYfvZDQ",BBCBreaking
2021-10-13T19:21:13+00:00,1448368244314853400,"Man armed with bow and arrows kills several people and injures others in southern Norway, police say https://t.co/rIqE2xmtq2",BBCBreaking
2021-10-13T14:58:19+00:00,1448302084009472000,"Actor William Shatner, 90, known for playing Captain Kirk in Star Trek, becomes the oldest person to go to space
https://t.co/Vz7tJuHzJ3",BBCBreaking
2021-10-12T08:09:48+00:00,1447836888375648300,"UK's early Covid response was ""one of the most important public health failures"" the country has ever experienced, report by MPs finds
https://t.co/xtJwqudaj4",BBCBreaking
2021-10-09T18:18:41+00:00,1446902955354038300,"Austria's Chancellor Sebastian Kurz resigns amid corruption probe, and proposes foreign minister as his successor

https://t.co/wonAES3xDW",BBCBreaking
2021-10-09T03:20:39+00:00,1446676956393705500,"A US appeals court reinstates Texas's near total ban on abortions, two days after it was blocked in a lower court https://t.co/kCFxihYKGz",BBCBreaking
2021-10-08T10:38:59+00:00,1446424880535294000,"Conservative MP and former UK government minister James Brokenshire, who was diagnosed with lung cancer in 2018, dies aged 53

https://t.co/58RT4snau2",BBCBreaking
2021-10-08T09:10:05+00:00,1446402507140391000,Journalists Maria Ressa and Dmitry Muratov jointly win Nobel Peace Prize for their fight to defend freedom of expression https://t.co/unTmkHe5Rk,BBCBreaking
2021-10-07T16:33:09+00:00,1446151620283224000,"South Africa and Brazil among 47 destinations to be moved off UK's travel red list from Monday, meaning passengers returning to England will no longer have to quarantine in a hotel 

https://t.co/mfPCFDNlk8",BBCBreaking
2021-10-07T16:30:19+00:00,1446150908530790400,"Saudi Arabian-backed takeover of Newcastle United football club completed

https://t.co/MjZ9TE9lEf",BBCBreaking
2021-10-06T15:58:15+00:00,1445780449326821400,"Children across much of Africa are to be vaccinated against malaria in a historic moment in the fight against the deadly disease

https://t.co/WXJjfJY39H",BBCBreaking
2021-10-05T11:41:52+00:00,1445353541783232500,"Inquiry launched into ""systematic failures"" that allowed Sarah Everard’s killer Wayne Couzens to continue to be police officer, UK Home Secretary Priti Patel confirms https://t.co/RguuSBQE32",BBCBreaking
2021-10-05T07:58:13+00:00,1445297258849841200,"216,000 people have been victims of sexual abuse by Catholic priests in France over last 70 years, major inquiry reveals https://t.co/WJMZmXWmXq",BBCBreaking
2021-10-05T05:48:28+00:00,1445264608198111200,"Retail tycoons, foreign royals and super-rich Russians - BBC investigation uncovers secret owners of £4bn of British property https://t.co/xjAevNOl2Y",BBCBreaking
2021-10-04T22:45:09+00:00,1445158077142024200,"Social media platforms Facebook, WhatsApp and Instagram 'coming back online' after six-hour outage - Facebook https://t.co/LjmeM6dkR2",BBCBreaking
2021-10-04T16:44:34+00:00,1445067329524670500,"Social media services Facebook, Whatsapp and Instagram hit by worldwide outage 

https://t.co/dX0dBxf8aR",BBCBreaking
2021-10-04T05:16:43+00:00,1444894227473784800,"Conservative Party donor Mohamed Amersi, who contributed to UK PM Boris Johnson's leadership campaign, involved in one of Europe's biggest corruption scandals, BBC investigation discovers https://t.co/ETNzIioOi0",BBCBreaking
2021-10-04T04:49:51+00:00,1444887467602194400,"Fumio Kishida has formally been announced as Japan's new prime minister, a week after he won the race to lead the ruling party

https://t.co/yhJ4XRzppN",BBCBreaking
2021-10-03T16:52:08+00:00,1444706846128889900,"Former UK Prime Minister Tony Blair and his wife Cherie saved £312,000 in stamp duty when buying a £6.45m London townhouse by buying an offshore company which owned the house, leaked documents from the Pandora Papers show

https://t.co/6KgpUNvBDG",BBCBreaking
2021-10-03T16:34:07+00:00,1444702311998177300,"Massive data leak, the Pandora Papers, exposes how world leaders and the super-rich are secretly buying up luxury property to hide their wealth

https://t.co/DGNOuSbLkb",BBCBreaking
2021-10-03T14:12:06+00:00,1444666573051023400,"Petrol problems ""virtually over"" in Scotland, northern England, and the Midlands - but issues persist in the South East, say retailers https://t.co/wd7SYvr1P2",BBCBreaking
